uni,society,timestamp,caption,url
oxford,oxfordplayhouse,2024-01-18T16:02:31.000Z,"Jinlong Culture & Performing Arts return to The Playhouse  Fri 16 Feb with a spectacular line-up of Chinese performing arts, including an 18-metre long dragon, to welcome in the auspicious Year of the Dragon!

A family-friendly show full of colour, amazement and fun!

🎟️ 14-25s £5 Tickets

#yearofthedragon #performingarts #Kung Fu #acrobatics #dance",https://www.instagram.com/p/C2P2JGNszgl/
cambridge,fullblueracing,2024-01-06T12:51:33.000Z,"With us freshly in the new year, let's take a look at what 2023 looked like for the team 🏎️

We're looking forward to coming back to Cambridge in a few weeks and getting back to work on the FBR24. For those that were unable to make it to a build day last term, we welcome you to join us as we finalise designs and start manufacturing 🔥

#fullblueracing #fbr #fbr24 #formulastudent #studentracing #racing #team #motorsport #cambridge #cambridgeuniversity #universityofcambridge #cambridgeuni #engineering @engineeringatcambridge",https://www.instagram.com/p/C1wmwRsLKc8/
lse,lsesu_restructuring,2022-09-20T19:16:10.000Z,"Meet the Committee 2022/23‼️

Introducing our secretary, Dhruv Mathur, who is a second year Economics and Economic History student!",https://www.instagram.com/p/CivWxfBAeo3/
cambridge,bandtogethercambridge,2023-01-11T11:52:40.000Z,"Thank you so much to everyone who came to our Jukebox club night last term which raised money for mental health charities! 
We have lots of photos from the night so please message us if we have pictures of you you’d like to see ✉️
Keep any eye on our social media for more charity events this year 😊",https://www.instagram.com/p/CnRh2Abo5Hf/
ucl,ucllawforall,2024-02-20T13:48:54.000Z,,https://www.instagram.com/p/C3klFuitALm/
oxford,ouhockeyclub,2023-11-14T19:52:11.000Z,"OUHC X MOVEMBER BUCS SQUAD ANNOUNCEMENTS 📣🏑
.
.
The home sides set to face @camunihc @ueahockeymens @uobathhockey 💙
.
.
#OUHC #bleeddarkblue💙",https://www.instagram.com/p/Czo4wynIphy/
ucl,ucldancesociety,2024-02-25T19:28:18.000Z,"🕺🏻🍬Social Secretary 
Responsibilities
Organise a wide range of inclusive socials for the society
Contact local bars and pubs for post show socials 
Plan the dance soc summer ball; you have a prod team to help!
Help to produce one of our many shows 

Tia’s comments:
Social secretary primarily involves the organisation of the events throughout the year - from movies, to quiz nights and the post show socials. Your biggest task is the planning of the summer ball at the end of the year!

This is a great role for somebody who is outgoing and friendly. The socials help to build a bigger sense of community, so make sure to offer a broad variety to include EVERYONE! Try and find things that fit in well with the rest of the dance soc calendar, it is a busy one! Beyond being a friendly face, you need some top notch organisation skills and a willingness to communicate on the phone with venue owners ;) 

The best part of this role for me has been connecting with a wide range of people in our dance community as well as the creative freedom that comes with it.

All in all, this role has been incredibly rewarding and I am so grateful for the wonderful peeps on my socials prod team and everybody who I have met along the way, new and old. There is also a huge amount of creative freedom that comes alongside being social sec so make the most of it!

Any questions then contact me @_tia.chasey on insta or tia.chasey.22@ucl.ac.uk <3xo",https://www.instagram.com/p/C3yD590tby3/
oxford,corpus.entzzz,2023-10-26T09:42:27.000Z,"HALLOWEEN MEGA BOP !!!

Mega bop this Monday in Atik with Oriel and Christ Church🎃

Ticket link bio!",https://www.instagram.com/p/Cy234VSIW2w/
kcl,medlifekcl,2023-11-28T16:08:05.000Z,"🎬 Join us for an unforgettable movie night experience with MEDLIFE KCL this Thursday, November 30th, where we will be screening the gripping thriller 'Shutter Island'.🍿✨

ENTRY IS FREE for all! Plus, we've got an array of snacks and hot chocolate available for purchase, all contributing to a wonderful cause as part of our fundraiser ☕!

DONT FORGET TO SIGN UP TO OUR NEWSLETTER AND JOIN THE LOUNGE APP USING THE LINK IN BIO!",https://www.instagram.com/p/C0MiPmLtb4d/
kcl,roar.news,2024-03-01T15:20:37.000Z,"EXCLUSIVE: Roar can reveal that Vice-Chancellor Shitij Kapur’s recently renovated flat within the Maughan Library is 1,800 square feet (167 square meters). Click the link in bio to read how the Vice-Chancellor lands King’s with an annual bill of £442,399.70.",https://www.instagram.com/p/C3-fiSOtVM2/
cambridge,camrolsoc,2023-04-25T08:52:14.000Z,"We’re having our first social! 🍨

This Saturday, we’ll be heading to Creams, a dessert place ! 

🥳 Meet us there at 2pm",https://www.instagram.com/p/Crc_3hhI9Ki/
ucl,uclems,2023-10-11T17:09:53.000Z,"🚨🚨EVENT ANNOUNCEMENT 
EMS are returning to Dalston Den and have curated a lineup of heavy hitters for the third instalment of Reload. First 100 tickets are £3 on RA link in bio.",https://www.instagram.com/p/CyRDKUKNDyz/
oxford,biglegsmansfield,2023-10-12T07:44:30.000Z,"🔴🟡LONGBRIDGES PARTY 🔵⚪️

@Longbridges Boathouse (Labelled as Hertford College Boat Club on Maps)

@20:00 Saturday 21st October (Week 2)

PIRATES and MERMAIDS Theme 🏴‍☠️🧜🏼‍♀️

Mansfield and St Hildas combine once again to put on one of the best social events of the year. After the success of last year’s party, we made it even bigger and even better this year 👀

The rugby will be shown for those who are scared of missing it 👀🏉

We have dumped the paid bar from last year at the bottom of the river and created a proper house party feel with 3 massive bowls of punch (FREE) - drinks to be released soon. 

You can also bring your own drinks in a hipflask, bottle or however you choose!

Although there is drinking at the event, it is absolutely open to non-drinkers as well!

This event is open to EVERYONE IN MANSFIELD not just the rowers. So if you love an ERG more than your own parents or think every rower is annoying it does not matter at all. ALL ARE WELCOME :)

Some people might not know how to get down so will be having some people walk down from college at 7:45. More info to be released soon regarding that.

Purchase your tickets on FIXR using the link below! There are limited numbers of tickets so be quick!

Pls drop me a message if you have any questions. 

https://fixr.co/event/boat-house-party-st-hildas-x-mansfield-tickets-657532018 

- Ky (MCBC Social Sec.)",https://www.instagram.com/p/CySnQI0ta7J/
lse,lsesusociologysoc,2023-09-18T09:15:59.000Z,"Come and meet us at the Welcome Fair this Thursday!!

📍Marshall Building (MAR)
📆Thursday 21st September 2023
⏰11am-4pm

We can’t wait to see you there!💜",https://www.instagram.com/p/CxU-pKggqzl/
kcl,kcldisabledstudents,2023-09-19T18:01:10.000Z,"Introducing Olivia…

Image description: purple and white background with text reading “Olivia” and “Social media manager”. Includes a photo of Olivia, a white girl with brown hair and a nasal feeding tube, smiling.",https://www.instagram.com/p/CxYfiq9t-6I/
oxford,theoxfordblue,2023-11-27T13:44:29.000Z,"""We must return to a method of interacting with music which is more active. More expensive, yes; more time consuming, yes; but more enriching, and more ethical, undoubtedly.""

Maisie Burgess discusses the rise of unethical streaming, as well as its effects on the music industry and on artists.

Read this article through the link in our bio.

Illustration by Niamh Walker.",https://www.instagram.com/p/C0JtBAuo_fr/
oxford,oxpinkweek,2024-02-18T17:00:32.000Z,"Join us and Jazzsoc for an incredible night of jazz music at common ground on 
little clarendon street from 8pm until 11pm 
Tickets can be bought at the door for £3 (£5 for non-students).
We cannot wait to see you there! 🩷🩷🩷🩷
 #oxforduniversity #oxford #pink #oxfordpinkweek #oxfordgoespink #pinkweek #week #onwednesdayswewearpink #oxforduni",https://www.instagram.com/p/C3fxbiWN4-W/
lse,lsesurealassets,2022-10-25T10:06:17.000Z,Our next event is tomorrow! Purchase membership with link in bio if you would like to attend!,https://www.instagram.com/p/CkIfqqCgWWh/
oxford,oxfordindiasoc,2024-01-17T21:19:17.000Z,"📣📣Hilary’24 Term Card 🧡

Happy New Year! We are glad to announce the term card of HT’24. Loads of events are in queue, starting with crazy Bollywood Bop🕺🏼. A new inclusion is Holy Party, don’t miss that one out! Details will be announced soon. 

Excited to see you in the events! 🎉",https://www.instagram.com/p/C2N1mpYtVFx/
cambridge,cambscommunists,2024-01-29T11:20:54.000Z,"The first ever issue of #TheCommunist is already painting the streets of Cambridge red! 

With 66 copies sold over the last two days and a dozen people leaving their contact details to get involved in our campaign to found a Revolutionary Communist Party. Several people have already agreed to attend our branches this week. One person even commented that reading The Communist made them realise that their political ideology aligns with what we’re trying to achieve! There is a clear appetite for the ideas of Revolutionary Communism and the expression of the workers’ struggle under capitalism. 

Our comrades have been enthusiastically running sales and setting up stalls across Cambridge and will continue to do so for all this coming week! Starting with our comrades at ARU who you can find at @arumarxsoc or outside the ARU campus later today. 

Make sure to get in touch to get your own copy of The Communist and get involved with the Revolutionary Communists! 

Onwards to a Revolutionary Communist Party!",https://www.instagram.com/p/C2rqqidNroX/
ucl,180dcucl,2023-11-18T12:05:03.000Z,"If you're considering a career in consulting... you won't want to miss this!

Hear from our panel of guest speakers and discover everything you need to know about landing a consulting internship!

Find out how to prepare and tackle case studies, what the interview process is like beyond case studies, as well as how to stand out from the rest during your interview

📅 Tues, Nov 21 from 18:15-19:30
📍LG04, Bedford Way 26

Sign up before Nov 20 with the link in our bio!",https://www.instagram.com/p/CzyWe35Npkt/
oxford,oxfordunibc,2024-02-12T17:52:59.000Z,"Name - Lenny Jenkins (@lenny.jenkins98)
Degree - MSc Sustainability, Enterprise, and the Environment. Looking at ways to address complexity systems challenges in the sustainable food space. 
Career history - After graduating Yale University, I spent 3 years with British Rowing’s Project Paris Team where I was a member of the World Cup squads in 2022. After a year of sunshine and rainbows at Caversham, I decided to come to Oxford to complete a Masters and retire with a final race against Cambridge. 
Never seen without - a tin of Feather & Square
Dream cox - Robin Bourne-Taylor

Name - Grace Glover (@_graceglover)
Degree - Undergraduate Medicine with an interest in Women’s Health
Career history - Having picked up rowing at St Anne’s College in her first year Grace decided to expand her horizons further than the Isis and signed up to the OUW development squad 2023. Following an action packed regatta season with dev squad Grace is back for the 23/24 boat race season!
Favourite rowing memory - Battle paddling other college crews in the run up to bumps
Advice for people looking to join OUBC - Sign up to dev squad! It’s so much fun and gives you a taste of uni rowing - lots of our current squad got into uni rowing through dev squad
Best advice she’s been given - Add chia seeds to your overnight oats

📸: @benedict_tufnell @row_360
#OUBC #DarkBlue #oxford #TheBoatRace #rudern #rowing #remo #rudern #aviron #cannottagio",https://www.instagram.com/p/C3QaqaJtDl4/
